p-variable	slope	adjusted.p-variable
Candidatus Nanopelagicus	0.951958871971724	0.0818918017038298	0.968261531552891
Candidatus Nardonella	0.550228292399155	-0.840780570115145	0.693729833403939
Candidatus Nesciobacter	0.203099606771078	1.92143027948053	0.351461650426953
Candidatus Nitrosocosmicus	0.92400747817424	-0.136034798632541	0.952649991446845
Candidatus Nitrosoglobus	0.427136246460891	-1.06559448604708	0.584150968638538
Candidatus Nitrosomarinus	0.122533342554334	-1.98174131980765	0.246400179767662
Candidatus Nitrosopelagicus	0.35960295083008	1.3692791408324	0.521423679947221
Candidatus Nitrosotalea	0.256517161178888	-1.52859330820559	0.41256096619003
Candidatus Nitrosotenuis	0.679249563986409	0.66340175450251	0.795487341485492
Candidatus Paracaedibacter	0.804681277172425	0.342570847926649	0.882568476071985
Candidatus Pelagibacter	0.294159954329363	-1.55136013401312	0.452951855601603
Candidatus Phaeomarinobacter	0.00628058407107036	3.93398401103749	0.0364692850338245
Candidatus Phycorickettsia	0.195071403468714	2.00397896335838	0.342198042160835
Candidatus Phytoplasma	0.715397257284212	0.388254726064663	0.819356500594796
Candidatus Planktophila	0.944640582324088	-0.0760248463780586	0.96494919435194
Candidatus Promineofilum	0.0067548098425771	5.189769538781	0.0374602140570742
Candidatus Protochlamydia	0.864232931986571	0.216906741407132	0.913969338268672
Candidatus Puniceispirillum	0.17560793885973	1.87680999291916	0.316398702409242
Candidatus Riesia	0.139565773501308	-2.12673454537056	0.273033201275819
Candidatus Ruthia	0.153342463786405	2.36447222077351	0.287819996926401
Candidatus Saccharimonas	0.832836870407658	-0.273399259577653	0.895286176785995
Candidatus Sneabacter	0.599382193750378	0.793585962579464	0.734342852813576
Candidatus Solibacter	0.253927140751042	1.32477851676916	0.410779022440644
Candidatus Sulcia	0.555590900257096	0.992799609581571	0.697845670035915
Candidatus Symbiobacter	0.00494697121232705	4.66405688851233	0.0330146984014894
Candidatus Syntrophocurvum	0.814116494426346	-0.300114872136785	0.886108773970101
Candidatus Tachikawaea	0.619829892047789	-0.811866812629318	0.750748077549507
Candidatus Thioglobus	0.314195255563537	-1.42957203625345	0.475006100001966
Capnocytophaga	0.959656648990852	0.0432803559532773	0.972914776377611
Caproiciproducens	0.00829429522657767	3.26844623904861	0.0419330871368497
Carboxydocella	0.215350376708395	1.40634378207565	0.363212653616695
Carboxydothermus	0.830437462275612	0.24904110570604	0.895286176785995
Cardiobacterium	0.0331448375417369	2.53027110176367	0.0946357427375805
Carnobacterium	0.519492199085118	-0.743129552224665	0.660991221942274
Casimicrobium	0.0253494547527983	3.09734140954391	0.0807588951224208
Castellaniella	0.00109636736052392	4.72185507459876	0.0145300724171668
Catenovulum	0.652484718500927	-0.524771391944204	0.775690516003573
Catenulispora	0.00247307744091701	4.97266778652073	0.0223517814361141
Caulobacter	0.000495623107922264	4.9981914750127	0.010433180107275
Cedecea	0.351887481906732	0.925848937101908	0.514081620054377
Celeribacter	0.0675631055415009	1.95605390684863	0.158357210096152
Cellulomonas	0.0444824832058869	2.74743912239688	0.115947287729451
Cellulophaga	0.144949460586107	-1.40594009197524	0.278028780801264
Cellulosilyticum	0.100231336570491	-2.17432628189449	0.2128795820137
Cellulosimicrobium	0.141982368786862	2.01849727831089	0.274827015175286
Cellvibrio	0.0514391685671906	1.77795313980977	0.128058888214428
Cercospora	0.692309870390289	0.396859172271162	0.804550184807163
Cetia	0.430261413243889	1.04095439471386	0.585535785781168
Chamaesiphon	0.245449115553777	1.17074133959819	0.400571029603465
Changchengzhania	0.222233304772727	-1.56516580937082	0.371804814725398
Chania	0.353403374557852	1.06356815706537	0.514396051551608
Chelativorans	0.00263745031043354	3.66164758481889	0.0229637689332512
Chelatococcus	0.000884528602491533	5.01237809637183	0.0130174430614462
Chitinolyticbacter	0.0307092794393048	3.09709038723854	0.0906106128073856
Chitinophaga	0.479393857886323	0.56881240092693	0.630222913569135
Chlamydia	0.302530907624721	-1.09326075694129	0.461567797596249
Chloracidobacterium	0.0395617050198516	2.70194805377848	0.106977423492704
Chlorobaculum	0.00042295286617564	3.83255675605629	0.00972872593069308
Chlorobium	0.131367917628948	1.52404136417454	0.26058255888778
Chloroflexus	0.244680664548268	1.3558855567582	0.400521097917829
Chloroherpeton	0.812557146900327	0.269370480700686	0.886108773970101
Chondrocystis	0.240534901884433	-1.46658408804917	0.396049051320606
Chondromyces	0.00260386656482822	4.26971312063384	0.0229637689332512
Christensenella	0.23563816650426	1.60350653766216	0.390297429488256
Chromobacterium	0.00559655155066603	3.14628711001731	0.0350200315437721
Chromohalobacter	0.00551143876879095	4.03470373572306	0.0348498960931534
Chroococcidiopsis	0.421999035086133	-1.08372332198689	0.580628506140018
Chryseobacterium	0.251977432239658	-0.964834746709421	0.40841956122276
Chryseolinea	0.0185039377785065	3.24889041015111	0.0664623078307911
Chthonomonas	0.0264179972647384	2.49911541637353	0.0832066845667801
Citricoccus	0.00179535451409572	5.32338890099453	0.0186604659808824
Citrobacter	0.2023014560649	2.37810141064878	0.351342678461105
Citromicrobium	0.000133212058384049	5.87725217674214	0.00963181100402927
Clavibacter	0.250680533404632	1.54592328089517	0.407111061574124
Cloacibacillus	0.018091404213104	3.103119769499	0.0655468523015076
Cloacibacterium	0.571609667742471	-0.847898780038359	0.709922985403831
Clostridioides	0.323034220349324	-0.833172208045692	0.482231515656128
Clostridium	0.0400332601226913	-1.87823539852235	0.107822944139702
Cnuibacter	0.0280551884380824	3.85631237795489	0.0862398860860092
Cobetia	0.00130306230970069	3.76171216088055	0.0158174643870967
Cohaesibacter	0.0172522740169098	2.97526855946621	0.0636153696011553
Cohnella	0.18901470992395	1.28273221433655	0.333331349526541
Colletotrichum	0.0188279230559112	2.95236117155169	0.0669897998566832
Collimonas	0.0317258785014344	2.2265436066784	0.0922285647866703
Collinsella	0.0833906681704362	5.57853268821626	0.185896355452326
Colwellia	0.531183047838552	-0.561975214228941	0.672540522611636
Comamonas	0.0197981460307862	3.27712996597185	0.068307711305389
Commensalibacter	0.0733977827012341	2.14770416581867	0.169058881761984
Conexibacter	0.00631630318171588	3.9301343538783	0.0364692850338245
Confluentimicrobium	0.0296922601132659	3.20331945442067	0.0888097636121605
Congregibacter	0.0268818541709857	3.12648409313035	0.0840310591848668
Coprothermobacter	0.213858244458056	1.952708021397	0.361593232260481
Coraliomargarita	0.367947028525626	1.19782761602823	0.530239088767866
Corallococcus	0.000341344514494453	4.59784469041305	0.00967687599687327
Coriobacterium	0.321886729742745	1.8063093719792	0.480950252975908
Corynebacterium	0.0651097437729003	1.98947417862051	0.153367569255429
Coxiella	0.628367257428647	-0.542535642085005	0.756679760393802
Crassaminicella	0.236328974072233	-1.17711389984786	0.390297429488256
Crateriforma	0.0623746172653513	2.15024044938755	0.148396263966065
Crenobacter	0.00571116534721111	4.14412253852749	0.0350200315437721
Crinalium	0.432608337181718	-0.800599565811168	0.587767699945422
Croceibacter	0.800565150350787	-0.383993415890786	0.881098507632931
Croceicoccus	0.0192360313658294	2.63003707200013	0.0674884391590174
Crocosphaera	0.508286153085827	0.959400788962845	0.652660691984966
Cronobacter	0.0396964282954787	2.36874076838489	0.107167467947047
Cryobacterium	0.0194394783847887	3.50510779796225	0.0675360533237134
Cryptobacterium	0.805284512262734	-0.582479416188829	0.882568476071985
Cryptococcus	0.764013722318081	-0.306945175666594	0.853867486703608
Cuniculiplasma	0.252887168198996	1.62604124263328	0.409494995827585
Cupriavidus	0.0046709013122211	3.20369105621603	0.0326880392831722
Curtobacterium	0.37292088288891	1.29356094506839	0.533248003649405
Curvibacter	0.31285069742876	1.27798066776366	0.473403739603302
Cutibacterium	0.162558781341426	2.22151337630929	0.299706489324602
Cyanobacterium	0.757611502186559	-0.360731990142956	0.847488314782236
Cyanobium	0.00503492164924579	3.3734843126448	0.0330951569276512
Cyanothece	0.0569970795890936	2.05067227384207	0.138373931907537
Cyclobacterium	0.565391225438894	-0.574276514735214	0.705666805401864
Cycloclasticus	0.00479849326408491	3.57681959934311	0.0328673348302483
Cylindrospermum	0.925475759693105	0.116473637854257	0.952982159981197
Cystobacter	0.0351725875900093	2.91825071891115	0.0983059044742613
Dactylococcopsis	0.455926456225897	-1.13655727195254	0.610471575445786
Debaryomyces	0.269816521497432	-1.36481542229898	0.425105620104193
Dechloromonas	0.147039967345696	1.72855450643501	0.281036120930141
Deferribacter	0.256060155292377	1.55639050283346	0.41256096619003
Defluviimonas	0.00492074765448559	4.34131976279537	0.0330146984014894
Defluviitoga	0.259975801926625	1.35791771567899	0.414913395973106
Dehalobacter	0.207663838887268	1.09164306504475	0.355293172911036
Dehalobacterium	0.344061993640106	1.07392816404055	0.507697511467166
Dehalococcoides	0.180197849047818	1.62152745185758	0.32222475587798
Dehalogenimonas	0.0138887197178873	3.76180676532116	0.0565231445173823
Deinococcus	0.00572324580150478	3.42259250935395	0.0350200315437721
Delftia	0.00706225788476333	4.1567163414044	0.038633338363031
Denitratisoma	0.000656348334131933	4.82406093071231	0.0118811335778616
Denitrobacterium	0.101431200461842	2.89456447931195	0.214567801074643
Denitrovibrio	0.409680951707987	1.11656564547851	0.57012503990827
Dermabacter	0.0224343283557224	2.84973486877552	0.0742303603304122
Dermacoccus	0.101998097008914	2.41184007911403	0.214984582162007
Dermatophilus	0.0491883076764042	2.95049284567101	0.124505564179392
Desulfallas	0.0893559183424056	1.70793713551996	0.195524858162395
Desulfarculus	0.000767579487010457	4.80025504024184	0.0123110776455564
Desulfatibacillum	0.012150429011057	2.60725933070492	0.0520777408386281
Desulfitobacterium	0.254253578424642	0.986463013424673	0.410907386705713
Desulfobacca	0.0165695991942731	3.26559312605931	0.0626255533183549
Desulfobacter	0.170223169608746	1.51254816153879	0.309716773587904
Desulfobacterium	0.0280430134908693	2.63546091430473	0.0862398860860092
Desulfobacula	0.199346065665088	1.38405915594953	0.347874917014802
Desulfobulbus	0.00476896383594932	3.95628603454567	0.0328673348302483
Desulfocapsa	0.49289652748331	-0.905927804012535	0.64339633061597
Desulfococcus	0.0019743408072601	3.52994662632093	0.0197171011448106
Desulfocurvibacter	0.000665735069228697	4.85202903641715	0.0118811335778616
Desulfofarcimen	0.976002095383054	0.0324723444052741	0.985221204053824
Desulfoglaeba	0.00549580216281695	3.92620547089074	0.0348498960931534
Desulfohalobium	0.00542933288228976	3.89287186868404	0.0348222658211562
Desulfomicrobium	0.0227658204758334	2.75221458958136	0.0749694246560613
Desulfomonile	0.148550567200731	2.04738716244412	0.282053021070406
Desulfosarcina	0.0186806164715697	2.86410309475493	0.0667447680484957
Desulfosporosinus	0.290545536891857	0.871557642845323	0.449467188698752
Desulfotalea	0.179902793344841	1.35511605226021	0.322096071997619
Desulfotomaculum	0.380295979669246	0.816632258666294	0.539157897860151
Desulfovibrio	0.0336717004949559	3.74565393050695	0.0955516079960215
Desulfurispirillum	0.0733436657368105	2.22365145509859	0.169058881761984
Desulfurivibrio	0.0224521174060116	2.66560288698161	0.0742303603304122
Desulfurobacterium	0.291565027658979	-1.40695265449446	0.450625131037994
Desulfurococcus	0.632013112652007	-0.636608918954938	0.759420380303677
Desulfuromonas	0.0492921208543382	2.19878470983609	0.124578718815751
Devosia	0.0121295134848094	2.95965464120125	0.0520777408386281
Devriesea	0.339704836007596	1.10225198945906	0.503053555013921
Dialister	0.870477806110204	0.225355571952759	0.91678568179941
Diaminobutyricimonas	0.0331765712663917	2.87996772667106	0.0946357427375805
Diaphorobacter	0.149796006787579	1.45998535945733	0.283080408281526
Dichelobacter	0.0292197226874012	3.76885922840142	0.0883498160529968
Dickeya	0.091193548904577	1.38694877010124	0.198241662520669
Dictyoglomus	0.793108203534342	-0.319117681796662	0.876954084094156
Dietzia	0.0902785655705238	2.1305937741098	0.197025268430159
Dinoroseobacter	0.0250150280083371	2.86128834129133	0.0798464329709493
Dokdonella	0.00522919868770955	4.56972243962199	0.0339401327456818
Dokdonia	0.206507109196839	-1.22496894645383	0.354407969653605
Dolichospermum	0.635277511229827	-0.467458856221885	0.761691781669215
